"TIME_PERIOD";"GEO";"AGE";"SEX";"OBS_STATUS";"OBS_VALUE"
"2022-W12";"CH063";"Y70T74";"T";"P";3
"2022-W12";"CH063";"Y70T74";"F";"P";1
"2022-W12";"CH063";"Y70T74";"M";"P";2
"2022-W12";"CH063";"Y75T79";"T";"P";7
"2022-W12";"CH063";"Y75T79";"F";"P";3
"2022-W12";"CH063";"Y75T79";"M";"P";4
"2022-W12";"CH063";"Y80T84";"T";"P";5
"2022-W12";"CH063";"Y80T84";"F";"P";3
"2022-W12";"CH063";"Y80T84";"M";"P";2
"2022-W12";"CH063";"Y85T89";"T";"P";9
"2022-W12";"CH063";"Y85T89";"F";"P";7
"2022-W12";"CH063";"Y85T89";"M";"P";2
"2022-W12";"CH063";"Y_GE90";"T";"P";6
"2022-W12";"CH063";"Y_GE90";"F";"P";4
"2022-W12";"CH063";"Y_GE90";"M";"P";2
"2022-W12";"CH064";"_T";"T";"P";5
"2022-W12";"CH064";"_T";"F";"P";3
"2022-W12";"CH064";"_T";"M";"P";2
"2022-W12";"CH064";"Y80T84";"T";"P";1
"2022-W12";"CH064";"Y80T84";"F";"P";1
"2022-W12";"CH064";"Y85T89";"T";"P";2
"2022-W12";"CH064";"Y85T89";"M";"P";2
"2022-W12";"CH064";"Y_GE90";"T";"P";2
"2022-W12";"CH064";"Y_GE90";"F";"P";2
"2022-W12";"CH065";"_T";"T";"P";9
"2022-W12";"CH065";"_T";"F";"P";3
"2022-W12";"CH065";"_T";"M";"P";6
"2022-W12";"CH065";"Y45T49";"T";"P";1
"2022-W12";"CH065";"Y45T49";"M";"P";1
"2022-W12";"CH065";"Y60T64";"T";"P";1
"2022-W12";"CH065";"Y60T64";"M";"P";1
"2022-W12";"CH065";"Y70T74";"T";"P";1
"2022-W12";"CH065";"Y70T74";"M";"P";1
"2022-W12";"CH065";"Y80T84";"T";"P";2
"2022-W12";"CH065";"Y80T84";"M";"P";2
"2022-W12";"CH065";"Y85T89";"T";"P";1
"2022-W12";"CH065";"Y85T89";"M";"P";1
"2022-W12";"CH065";"Y_GE90";"T";"P";3
"2022-W12";"CH065";"Y_GE90";"F";"P";3
"2022-W12";"CH066";"_T";"T";"P";18
"2022-W12";"CH066";"_T";"F";"P";6
"2022-W12";"CH066";"_T";"M";"P";12
"2022-W12";"CH066";"Y30T34";"T";"P";1
"2022-W12";"CH066";"Y30T34";"F";"P";1
"2022-W12";"CH066";"Y55T59";"T";"P";2
"2022-W12";"CH066";"Y55T59";"F";"P";1
"2022-W12";"CH066";"Y55T59";"M";"P";1
"2022-W12";"CH066";"Y70T74";"T";"P";1
"2022-W12";"CH066";"Y70T74";"M";"P";1
"2022-W12";"CH066";"Y75T79";"T";"P";5
"2022-W12";"CH066";"Y75T79";"F";"P";1
"2022-W12";"CH066";"Y75T79";"M";"P";4
"2022-W12";"CH066";"Y80T84";"T";"P";3
"2022-W12";"CH066";"Y80T84";"M";"P";3
"2022-W12";"CH066";"Y85T89";"T";"P";3
"2022-W12";"CH066";"Y85T89";"F";"P";2
"2022-W12";"CH066";"Y85T89";"M";"P";1
"2022-W12";"CH066";"Y_GE90";"T";"P";3
"2022-W12";"CH066";"Y_GE90";"F";"P";1
"2022-W12";"CH066";"Y_GE90";"M";"P";2
"2022-W12";"CH070";"_T";"T";"P";66
"2022-W12";"CH070";"_T";"F";"P";33
"2022-W12";"CH070";"_T";"M";"P";33
"2022-W12";"CH070";"Y30T34";"T";"P";1
"2022-W12";"CH070";"Y30T34";"F";"P";1
"2022-W12";"CH070";"Y45T49";"T";"P";2
"2022-W12";"CH070";"Y45T49";"F";"P";1
"2022-W12";"CH070";"Y45T49";"M";"P";1
"2022-W12";"CH070";"Y50T54";"T";"P";2
"2022-W12";"CH070";"Y50T54";"F";"P";1
"2022-W12";"CH070";"Y50T54";"M";"P";1
"2022-W12";"CH070";"Y55T59";"T";"P";1
"2022-W12";"CH070";"Y55T59";"M";"P";1
"2022-W12";"CH070";"Y60T64";"T";"P";3
"2022-W12";"CH070";"Y60T64";"M";"P";3
"2022-W12";"CH070";"Y65T69";"T";"P";3
"2022-W12";"CH070";"Y65T69";"F";"P";2
"2022-W12";"CH070";"Y65T69";"M";"P";1
"2022-W12";"CH070";"Y70T74";"T";"P";4
"2022-W12";"CH070";"Y70T74";"F";"P";2
"2022-W12";"CH070";"Y70T74";"M";"P";2
"2022-W12";"CH070";"Y75T79";"T";"P";9
"2022-W12";"CH070";"Y75T79";"F";"P";5
"2022-W12";"CH070";"Y75T79";"M";"P";4
"2022-W12";"CH070";"Y80T84";"T";"P";8
"2022-W12";"CH070";"Y80T84";"F";"P";5
"2022-W12";"CH070";"Y80T84";"M";"P";3
"2022-W12";"CH070";"Y85T89";"T";"P";11
"2022-W12";"CH070";"Y85T89";"F";"P";4
"2022-W12";"CH070";"Y85T89";"M";"P";7
"2022-W12";"CH070";"Y_GE90";"T";"P";22
"2022-W12";"CH070";"Y_GE90";"F";"P";12
"2022-W12";"CH070";"Y_GE90";"M";"P";10
"2022-W13";"CH";"_T";"T";"P";1439
"2022-W13";"CH";"_T";"F";"P";731
"2022-W13";"CH";"_T";"M";"P";708
"2022-W13";"CH";"Y0T4";"T";"P";7
"2022-W13";"CH";"Y0T4";"F";"P";4
"2022-W13";"CH";"Y0T4";"M";"P";3
"2022-W13";"CH";"Y5T9";"T";"P";1
"2022-W13";"CH";"Y5T9";"M";"P";1
"2022-W13";"CH";"Y10T14";"T";"P";1
"2022-W13";"CH";"Y10T14";"M";"P";1
"2022-W13";"CH";"Y15T19";"T";"P";1
"2022-W13";"CH";"Y15T19";"M";"P";1
"2022-W13";"CH";"Y20T24";"T";"P";3
"2022-W13";"CH";"Y20T24";"F";"P";1
"2022-W13";"CH";"Y20T24";"M";"P";2
"2022-W13";"CH";"Y30T34";"T";"P";6
"2022-W13";"CH";"Y30T34";"F";"P";2
"2022-W13";"CH";"Y30T34";"M";"P";4
"2022-W13";"CH";"Y35T39";"T";"P";5
"2022-W13";"CH";"Y35T39";"F";"P";3
"2022-W13";"CH";"Y35T39";"M";"P";2
"2022-W13";"CH";"Y40T44";"T";"P";6
"2022-W13";"CH";"Y40T44";"F";"P";2
"2022-W13";"CH";"Y40T44";"M";"P";4
"2022-W13";"CH";"Y45T49";"T";"P";17
"2022-W13";"CH";"Y45T49";"F";"P";6
"2022-W13";"CH";"Y45T49";"M";"P";11
"2022-W13";"CH";"Y50T54";"T";"P";20
"2022-W13";"CH";"Y50T54";"F";"P";7
"2022-W13";"CH";"Y50T54";"M";"P";13
"2022-W13";"CH";"Y55T59";"T";"P";41
"2022-W13";"CH";"Y55T59";"F";"P";18
"2022-W13";"CH";"Y55T59";"M";"P";23
"2022-W13";"CH";"Y60T64";"T";"P";49
"2022-W13";"CH";"Y60T64";"F";"P";16
"2022-W13";"CH";"Y60T64";"M";"P";33
"2022-W13";"CH";"Y65T69";"T";"P";82
"2022-W13";"CH";"Y65T69";"F";"P";28
"2022-W13";"CH";"Y65T69";"M";"P";54
"2022-W13";"CH";"Y70T74";"T";"P";108
"2022-W13";"CH";"Y70T74";"F";"P";45
"2022-W13";"CH";"Y70T74";"M";"P";63
"2022-W13";"CH";"Y75T79";"T";"P";161
"2022-W13";"CH";"Y75T79";"F";"P";67
"2022-W13";"CH";"Y75T79";"M";"P";94
"2022-W13";"CH";"Y80T84";"T";"P";185
"2022-W13";"CH";"Y80T84";"F";"P";87
"2022-W13";"CH";"Y80T84";"M";"P";98
"2022-W13";"CH";"Y85T89";"T";"P";275
"2022-W13";"CH";"Y85T89";"F";"P";152
"2022-W13";"CH";"Y85T89";"M";"P";123
"2022-W13";"CH";"Y_GE90";"T";"P";471
"2022-W13";"CH";"Y_GE90";"F";"P";293
"2022-W13";"CH";"Y_GE90";"M";"P";178
"2022-W13";"CH011";"_T";"T";"P";97
"2022-W13";"CH011";"_T";"F";"P";46
"2022-W13";"CH011";"_T";"M";"P";51
"2022-W13";"CH011";"Y20T24";"T";"P";1
"2022-W13";"CH011";"Y20T24";"M";"P";1
"2022-W13";"CH011";"Y30T34";"T";"P";1
"2022-W13";"CH011";"Y30T34";"M";"P";1
"2022-W13";"CH011";"Y40T44";"T";"P";2
"2022-W13";"CH011";"Y40T44";"F";"P";1
"2022-W13";"CH011";"Y40T44";"M";"P";1
"2022-W13";"CH011";"Y50T54";"T";"P";2
"2022-W13";"CH011";"Y50T54";"F";"P";1
"2022-W13";"CH011";"Y50T54";"M";"P";1
"2022-W13";"CH011";"Y55T59";"T";"P";3
"2022-W13";"CH011";"Y55T59";"M";"P";3
"2022-W13";"CH011";"Y60T64";"T";"P";5
"2022-W13";"CH011";"Y60T64";"F";"P";1
"2022-W13";"CH011";"Y60T64";"M";"P";4
"2022-W13";"CH011";"Y65T69";"T";"P";5
"2022-W13";"CH011";"Y65T69";"F";"P";3
"2022-W13";"CH011";"Y65T69";"M";"P";2
"2022-W13";"CH011";"Y70T74";"T";"P";11
"2022-W13";"CH011";"Y70T74";"F";"P";4
"2022-W13";"CH011";"Y70T74";"M";"P";7
"2022-W13";"CH011";"Y75T79";"T";"P";7
"2022-W13";"CH011";"Y75T79";"F";"P";4
"2022-W13";"CH011";"Y75T79";"M";"P";3
"2022-W13";"CH011";"Y80T84";"T";"P";10
"2022-W13";"CH011";"Y80T84";"F";"P";1
"2022-W13";"CH011";"Y80T84";"M";"P";9
"2022-W13";"CH011";"Y85T89";"T";"P";16
"2022-W13";"CH011";"Y85T89";"F";"P";7
"2022-W13";"CH011";"Y85T89";"M";"P";9
"2022-W13";"CH011";"Y_GE90";"T";"P";34
"2022-W13";"CH011";"Y_GE90";"F";"P";24
"2022-W13";"CH011";"Y_GE90";"M";"P";10
"2022-W13";"CH012";"_T";"T";"P";57
"2022-W13";"CH012";"_T";"F";"P";29
"2022-W13";"CH012";"_T";"M";"P";28
"2022-W13";"CH012";"Y0T4";"T";"P";1
"2022-W13";"CH012";"Y0T4";"F";"P";1
"2022-W13";"CH012";"Y55T59";"T";"P";3
"2022-W13";"CH012";"Y55T59";"F";"P";2
"2022-W13";"CH012";"Y55T59";"M";"P";1
"2022-W13";"CH012";"Y60T64";"T";"P";2
"2022-W13";"CH012";"Y60T64";"M";"P";2
"2022-W13";"CH012";"Y65T69";"T";"P";5
"2022-W13";"CH012";"Y65T69";"F";"P";1
"2022-W13";"CH012";"Y65T69";"M";"P";4
"2022-W13";"CH012";"Y70T74";"T";"P";5
"2022-W13";"CH012";"Y70T74";"F";"P";3
"2022-W13";"CH012";"Y70T74";"M";"P";2
"2022-W13";"CH012";"Y75T79";"T";"P";3
"2022-W13";"CH012";"Y75T79";"M";"P";3
"2022-W13";"CH012";"Y80T84";"T";"P";11
"2022-W13";"CH012";"Y80T84";"F";"P";6
"2022-W13";"CH012";"Y80T84";"M";"P";5
"2022-W13";"CH012";"Y85T89";"T";"P";7
"2022-W13";"CH012";"Y85T89";"F";"P";2
"2022-W13";"CH012";"Y85T89";"M";"P";5
"2022-W13";"CH012";"Y_GE90";"T";"P";20
"2022-W13";"CH012";"Y_GE90";"F";"P";14
"2022-W13";"CH012";"Y_GE90";"M";"P";6
"2022-W13";"CH013";"_T";"T";"P";48
"2022-W13";"CH013";"_T";"F";"P";25
"2022-W13";"CH013";"_T";"M";"P";23
"2022-W13";"CH013";"Y5T9";"T";"P";1
"2022-W13";"CH013";"Y5T9";"M";"P";1
"2022-W13";"CH013";"Y45T49";"T";"P";1
"2022-W13";"CH013";"Y45T49";"M";"P";1
"2022-W13";"CH013";"Y55T59";"T";"P";1
"2022-W13";"CH013";"Y55T59";"M";"P";1
"2022-W13";"CH013";"Y65T69";"T";"P";2
"2022-W13";"CH013";"Y65T69";"M";"P";2
"2022-W13";"CH013";"Y70T74";"T";"P";4
"2022-W13";"CH013";"Y70T74";"F";"P";3
"2022-W13";"CH013";"Y70T74";"M";"P";1
"2022-W13";"CH013";"Y75T79";"T";"P";5
"2022-W13";"CH013";"Y75T79";"F";"P";3
"2022-W13";"CH013";"Y75T79";"M";"P";2
"2022-W13";"CH013";"Y80T84";"T";"P";7
"2022-W13";"CH013";"Y80T84";"F";"P";4
"2022-W13";"CH013";"Y80T84";"M";"P";3
"2022-W13";"CH013";"Y85T89";"T";"P";9
"2022-W13";"CH013";"Y85T89";"F";"P";3
"2022-W13";"CH013";"Y85T89";"M";"P";6
"2022-W13";"CH013";"Y_GE90";"T";"P";18
"2022-W13";"CH013";"Y_GE90";"F";"P";12
"2022-W13";"CH013";"Y_GE90";"M";"P";6
"2022-W13";"CH021";"_T";"T";"P";219
"2022-W13";"CH021";"_T";"F";"P";104
"2022-W13";"CH021";"_T";"M";"P";115
"2022-W13";"CH021";"Y0T4";"T";"P";2
"2022-W13";"CH021";"Y0T4";"F";"P";1
"2022-W13";"CH021";"Y0T4";"M";"P";1
"2022-W13";"CH021";"Y30T34";"T";"P";2
"2022-W13";"CH021";"Y30T34";"M";"P";2
"2022-W13";"CH021";"Y35T39";"T";"P";1
"2022-W13";"CH021";"Y35T39";"M";"P";1
"2022-W13";"CH021";"Y45T49";"T";"P";1
"2022-W13";"CH021";"Y45T49";"M";"P";1
"2022-W13";"CH021";"Y50T54";"T";"P";2
"2022-W13";"CH021";"Y50T54";"M";"P";2
"2022-W13";"CH021";"Y55T59";"T";"P";9
"2022-W13";"CH021";"Y55T59";"F";"P";1
"2022-W13";"CH021";"Y55T59";"M";"P";8
"2022-W13";"CH021";"Y60T64";"T";"P";6
"2022-W13";"CH021";"Y60T64";"F";"P";1
"2022-W13";"CH021";"Y60T64";"M";"P";5
"2022-W13";"CH021";"Y65T69";"T";"P";9
"2022-W13";"CH021";"Y65T69";"F";"P";3
"2022-W13";"CH021";"Y65T69";"M";"P";6
"2022-W13";"CH021";"Y70T74";"T";"P";9
"2022-W13";"CH021";"Y70T74";"F";"P";2
"2022-W13";"CH021";"Y70T74";"M";"P";7
"2022-W13";"CH021";"Y75T79";"T";"P";33
"2022-W13";"CH021";"Y75T79";"F";"P";12
"2022-W13";"CH021";"Y75T79";"M";"P";21
"2022-W13";"CH021";"Y80T84";"T";"P";25
"2022-W13";"CH021";"Y80T84";"F";"P";15
"2022-W13";"CH021";"Y80T84";"M";"P";10
"2022-W13";"CH021";"Y85T89";"T";"P";48
"2022-W13";"CH021";"Y85T89";"F";"P";28
"2022-W13";"CH021";"Y85T89";"M";"P";20
"2022-W13";"CH021";"Y_GE90";"T";"P";72
"2022-W13";"CH021";"Y_GE90";"F";"P";41
"2022-W13";"CH021";"Y_GE90";"M";"P";31
"2022-W13";"CH022";"_T";"T";"P";41
"2022-W13";"CH022";"_T";"F";"P";23
"2022-W13";"CH022";"_T";"M";"P";18
"2022-W13";"CH022";"Y0T4";"T";"P";1
"2022-W13";"CH022";"Y0T4";"M";"P";1
"2022-W13";"CH022";"Y30T34";"T";"P";1
"2022-W13";"CH022";"Y30T34";"F";"P";1
"2022-W13";"CH022";"Y50T54";"T";"P";1
"2022-W13";"CH022";"Y50T54";"M";"P";1
"2022-W13";"CH022";"Y55T59";"T";"P";1
"2022-W13";"CH022";"Y55T59";"M";"P";1
"2022-W13";"CH022";"Y60T64";"T";"P";3
"2022-W13";"CH022";"Y60T64";"F";"P";2
"2022-W13";"CH022";"Y60T64";"M";"P";1
"2022-W13";"CH022";"Y65T69";"T";"P";4
"2022-W13";"CH022";"Y65T69";"F";"P";3
"2022-W13";"CH022";"Y65T69";"M";"P";1
"2022-W13";"CH022";"Y70T74";"T";"P";6
"2022-W13";"CH022";"Y70T74";"F";"P";3
"2022-W13";"CH022";"Y70T74";"M";"P";3
"2022-W13";"CH022";"Y75T79";"T";"P";8
"2022-W13";"CH022";"Y75T79";"F";"P";4
"2022-W13";"CH022";"Y75T79";"M";"P";4
"2022-W13";"CH022";"Y80T84";"T";"P";3
"2022-W13";"CH022";"Y80T84";"F";"P";2
"2022-W13";"CH022";"Y80T84";"M";"P";1
"2022-W13";"CH022";"Y85T89";"T";"P";3
"2022-W13";"CH022";"Y85T89";"F";"P";1
"2022-W13";"CH022";"Y85T89";"M";"P";2
"2022-W13";"CH022";"Y_GE90";"T";"P";10
"2022-W13";"CH022";"Y_GE90";"F";"P";7
"2022-W13";"CH022";"Y_GE90";"M";"P";3
"2022-W13";"CH023";"_T";"T";"P";54
"2022-W13";"CH023";"_T";"F";"P";34
"2022-W13";"CH023";"_T";"M";"P";20
"2022-W13";"CH023";"Y50T54";"T";"P";3
"2022-W13";"CH023";"Y50T54";"F";"P";2
"2022-W13";"CH023";"Y50T54";"M";"P";1
"2022-W13";"CH023";"Y55T59";"T";"P";2
"2022-W13";"CH023";"Y55T59";"F";"P";1
"2022-W13";"CH023";"Y55T59";"M";"P";1
"2022-W13";"CH023";"Y60T64";"T";"P";1
"2022-W13";"CH023";"Y60T64";"F";"P";1
"2022-W13";"CH023";"Y65T69";"T";"P";4
"2022-W13";"CH023";"Y65T69";"F";"P";3
"2022-W13";"CH023";"Y65T69";"M";"P";1
"2022-W13";"CH023";"Y70T74";"T";"P";4
"2022-W13";"CH023";"Y70T74";"F";"P";1
"2022-W13";"CH023";"Y70T74";"M";"P";3
"2022-W13";"CH023";"Y75T79";"T";"P";7
"2022-W13";"CH023";"Y75T79";"F";"P";3
"2022-W13";"CH023";"Y75T79";"M";"P";4
"2022-W13";"CH023";"Y80T84";"T";"P";5
"2022-W13";"CH023";"Y80T84";"F";"P";5
"2022-W13";"CH023";"Y85T89";"T";"P";7
"2022-W13";"CH023";"Y85T89";"F";"P";3
"2022-W13";"CH023";"Y85T89";"M";"P";4
"2022-W13";"CH023";"Y_GE90";"T";"P";21
"2022-W13";"CH023";"Y_GE90";"F";"P";15
"2022-W13";"CH023";"Y_GE90";"M";"P";6
"2022-W13";"CH024";"_T";"T";"P";28
"2022-W13";"CH024";"_T";"F";"P";15
"2022-W13";"CH024";"_T";"M";"P";13
"2022-W13";"CH024";"Y45T49";"T";"P";3
"2022-W13";"CH024";"Y45T49";"F";"P";2
"2022-W13";"CH024";"Y45T49";"M";"P";1
"2022-W13";"CH024";"Y55T59";"T";"P";1
"2022-W13";"CH024";"Y55T59";"M";"P";1
"2022-W13";"CH024";"Y60T64";"T";"P";3
"2022-W13";"CH024";"Y60T64";"F";"P";1
"2022-W13";"CH024";"Y60T64";"M";"P";2
"2022-W13";"CH024";"Y65T69";"T";"P";4
"2022-W13";"CH024";"Y65T69";"F";"P";1
"2022-W13";"CH024";"Y65T69";"M";"P";3
"2022-W13";"CH024";"Y70T74";"T";"P";1
"2022-W13";"CH024";"Y70T74";"M";"P";1
"2022-W13";"CH024";"Y75T79";"T";"P";2
"2022-W13";"CH024";"Y75T79";"M";"P";2
"2022-W13";"CH024";"Y80T84";"T";"P";2
"2022-W13";"CH024";"Y80T84";"F";"P";2
"2022-W13";"CH024";"Y85T89";"T";"P";8
"2022-W13";"CH024";"Y85T89";"F";"P";5
"2022-W13";"CH024";"Y85T89";"M";"P";3
"2022-W13";"CH024";"Y_GE90";"T";"P";4
"2022-W13";"CH024";"Y_GE90";"F";"P";4
"2022-W13";"CH025";"_T";"T";"P";17
"2022-W13";"CH025";"_T";"F";"P";8
"2022-W13";"CH025";"_T";"M";"P";9
"2022-W13";"CH025";"Y60T64";"T";"P";1
"2022-W13";"CH025";"Y60T64";"F";"P";1
"2022-W13";"CH025";"Y65T69";"T";"P";2
"2022-W13";"CH025";"Y65T69";"M";"P";2
"2022-W13";"CH025";"Y70T74";"T";"P";2
"2022-W13";"CH025";"Y70T74";"F";"P";1
"2022-W13";"CH025";"Y70T74";"M";"P";1
"2022-W13";"CH025";"Y75T79";"T";"P";2
"2022-W13";"CH025";"Y75T79";"M";"P";2
"2022-W13";"CH025";"Y80T84";"T";"P";4
"2022-W13";"CH025";"Y80T84";"F";"P";2
"2022-W13";"CH025";"Y80T84";"M";"P";2
"2022-W13";"CH025";"Y85T89";"T";"P";2
"2022-W13";"CH025";"Y85T89";"F";"P";1
"2022-W13";"CH025";"Y85T89";"M";"P";1
"2022-W13";"CH025";"Y_GE90";"T";"P";4
"2022-W13";"CH025";"Y_GE90";"F";"P";3
"2022-W13";"CH025";"Y_GE90";"M";"P";1
"2022-W13";"CH031";"_T";"T";"P";49
"2022-W13";"CH031";"_T";"F";"P";27
"2022-W13";"CH031";"_T";"M";"P";22
"2022-W13";"CH031";"Y15T19";"T";"P";1
"2022-W13";"CH031";"Y15T19";"M";"P";1
"2022-W13";"CH031";"Y35T39";"T";"P";1
"2022-W13";"CH031";"Y35T39";"F";"P";1
"2022-W13";"CH031";"Y45T49";"T";"P";1
"2022-W13";"CH031";"Y45T49";"M";"P";1
"2022-W13";"CH031";"Y50T54";"T";"P";2
"2022-W13";"CH031";"Y50T54";"M";"P";2
"2022-W13";"CH031";"Y55T59";"T";"P";1
"2022-W13";"CH031";"Y55T59";"M";"P";1
"2022-W13";"CH031";"Y65T69";"T";"P";4
"2022-W13";"CH031";"Y65T69";"F";"P";1
"2022-W13";"CH031";"Y65T69";"M";"P";3
"2022-W13";"CH031";"Y70T74";"T";"P";8
"2022-W13";"CH031";"Y70T74";"F";"P";4
"2022-W13";"CH031";"Y70T74";"M";"P";4
"2022-W13";"CH031";"Y75T79";"T";"P";2
"2022-W13";"CH031";"Y75T79";"F";"P";1
"2022-W13";"CH031";"Y75T79";"M";"P";1
"2022-W13";"CH031";"Y80T84";"T";"P";7
"2022-W13";"CH031";"Y80T84";"F";"P";5
"2022-W13";"CH031";"Y80T84";"M";"P";2
"2022-W13";"CH031";"Y85T89";"T";"P";7
"2022-W13";"CH031";"Y85T89";"F";"P";5
"2022-W13";"CH031";"Y85T89";"M";"P";2
"2022-W13";"CH031";"Y_GE90";"T";"P";15
"2022-W13";"CH031";"Y_GE90";"F";"P";10
"2022-W13";"CH031";"Y_GE90";"M";"P";5
"2022-W13";"CH032";"_T";"T";"P";56
"2022-W13";"CH032";"_T";"F";"P";29
"2022-W13";"CH032";"_T";"M";"P";27
"2022-W13";"CH032";"Y35T39";"T";"P";1
"2022-W13";"CH032";"Y35T39";"F";"P";1
"2022-W13";"CH032";"Y55T59";"T";"P";1
"2022-W13";"CH032";"Y55T59";"M";"P";1
"2022-W13";"CH032";"Y60T64";"T";"P";2
"2022-W13";"CH032";"Y60T64";"M";"P";2
"2022-W13";"CH032";"Y70T74";"T";"P";4
"2022-W13";"CH032";"Y70T74";"F";"P";2
"2022-W13";"CH032";"Y70T74";"M";"P";2
"2022-W13";"CH032";"Y75T79";"T";"P";9
"2022-W13";"CH032";"Y75T79";"F";"P";3
"2022-W13";"CH032";"Y75T79";"M";"P";6
"2022-W13";"CH032";"Y80T84";"T";"P";6
"2022-W13";"CH032";"Y80T84";"F";"P";3
"2022-W13";"CH032";"Y80T84";"M";"P";3
"2022-W13";"CH032";"Y85T89";"T";"P";9
"2022-W13";"CH032";"Y85T89";"F";"P";6
"2022-W13";"CH032";"Y85T89";"M";"P";3
"2022-W13";"CH032";"Y_GE90";"T";"P";24
"2022-W13";"CH032";"Y_GE90";"F";"P";14
"2022-W13";"CH032";"Y_GE90";"M";"P";10
"2022-W13";"CH033";"_T";"T";"P";111
"2022-W13";"CH033";"_T";"F";"P";53
"2022-W13";"CH033";"_T";"M";"P";58
"2022-W13";"CH033";"Y0T4";"T";"P";2
"2022-W13";"CH033";"Y0T4";"F";"P";1
"2022-W13";"CH033";"Y0T4";"M";"P";1
"2022-W13";"CH033";"Y45T49";"T";"P";2
"2022-W13";"CH033";"Y45T49";"F";"P";2
"2022-W13";"CH033";"Y50T54";"T";"P";1
"2022-W13";"CH033";"Y50T54";"F";"P";1
"2022-W13";"CH033";"Y55T59";"T";"P";2
"2022-W13";"CH033";"Y55T59";"F";"P";2
"2022-W13";"CH033";"Y60T64";"T";"P";7
"2022-W13";"CH033";"Y60T64";"F";"P";2
"2022-W13";"CH033";"Y60T64";"M";"P";5
"2022-W13";"CH033";"Y65T69";"T";"P";8
"2022-W13";"CH033";"Y65T69";"F";"P";1
"2022-W13";"CH033";"Y65T69";"M";"P";7
"2022-W13";"CH033";"Y70T74";"T";"P";9
"2022-W13";"CH033";"Y70T74";"F";"P";3
"2022-W13";"CH033";"Y70T74";"M";"P";6
"2022-W13";"CH033";"Y75T79";"T";"P";12
"2022-W13";"CH033";"Y75T79";"F";"P";6
"2022-W13";"CH033";"Y75T79";"M";"P";6
"2022-W13";"CH033";"Y80T84";"T";"P";10
"2022-W13";"CH033";"Y80T84";"F";"P";2
"2022-W13";"CH033";"Y80T84";"M";"P";8
"2022-W13";"CH033";"Y85T89";"T";"P";30
"2022-W13";"CH033";"Y85T89";"F";"P";16
"2022-W13";"CH033";"Y85T89";"M";"P";14
"2022-W13";"CH033";"Y_GE90";"T";"P";28
"2022-W13";"CH033";"Y_GE90";"F";"P";17
"2022-W13";"CH033";"Y_GE90";"M";"P";11
"2022-W13";"CH040";"_T";"T";"P";238
"2022-W13";"CH040";"_T";"F";"P";118
"2022-W13";"CH040";"_T";"M";"P";120
"2022-W13";"CH040";"Y0T4";"T";"P";1
"2022-W13";"CH040";"Y0T4";"F";"P";1
"2022-W13";"CH040";"Y20T24";"T";"P";2
"2022-W13";"CH040";"Y20T24";"F";"P";1
"2022-W13";"CH040";"Y20T24";"M";"P";1
"2022-W13";"CH040";"Y30T34";"T";"P";1
"2022-W13";"CH040";"Y30T34";"F";"P";1
"2022-W13";"CH040";"Y35T39";"T";"P";2
"2022-W13";"CH040";"Y35T39";"F";"P";1
"2022-W13";"CH040";"Y35T39";"M";"P";1
"2022-W13";"CH040";"Y40T44";"T";"P";3
"2022-W13";"CH040";"Y40T44";"F";"P";1
"2022-W13";"CH040";"Y40T44";"M";"P";2
"2022-W13";"CH040";"Y45T49";"T";"P";3
"2022-W13";"CH040";"Y45T49";"M";"P";3
"2022-W13";"CH040";"Y50T54";"T";"P";3
"2022-W13";"CH040";"Y50T54";"F";"P";1
"2022-W13";"CH040";"Y50T54";"M";"P";2
"2022-W13";"CH040";"Y55T59";"T";"P";7
"2022-W13";"CH040";"Y55T59";"F";"P";7
"2022-W13";"CH040";"Y60T64";"T";"P";7
"2022-W13";"CH040";"Y60T64";"F";"P";4
"2022-W13";"CH040";"Y60T64";"M";"P";3
"2022-W13";"CH040";"Y65T69";"T";"P";14
"2022-W13";"CH040";"Y65T69";"F";"P";4
"2022-W13";"CH040";"Y65T69";"M";"P";10
"2022-W13";"CH040";"Y70T74";"T";"P";14
"2022-W13";"CH040";"Y70T74";"F";"P";4
"2022-W13";"CH040";"Y70T74";"M";"P";10
"2022-W13";"CH040";"Y75T79";"T";"P";25
"2022-W13";"CH040";"Y75T79";"F";"P";11
"2022-W13";"CH040";"Y75T79";"M";"P";14
"2022-W13";"CH040";"Y80T84";"T";"P";34
"2022-W13";"CH040";"Y80T84";"F";"P";17
"2022-W13";"CH040";"Y80T84";"M";"P";17
"2022-W13";"CH040";"Y85T89";"T";"P";45
"2022-W13";"CH040";"Y85T89";"F";"P";22
"2022-W13";"CH040";"Y85T89";"M";"P";23
"2022-W13";"CH040";"Y_GE90";"T";"P";77
"2022-W13";"CH040";"Y_GE90";"F";"P";43
"2022-W13";"CH040";"Y_GE90";"M";"P";34
"2022-W13";"CH051";"_T";"T";"P";10
"2022-W13";"CH051";"_T";"F";"P";1
"2022-W13";"CH051";"_T";"M";"P";9
"2022-W13";"CH051";"Y55T59";"T";"P";1
"2022-W13";"CH051";"Y55T59";"M";"P";1
"2022-W13";"CH051";"Y65T69";"T";"P";1
"2022-W13";"CH051";"Y65T69";"M";"P";1
"2022-W13";"CH051";"Y75T79";"T";"P";2
"2022-W13";"CH051";"Y75T79";"M";"P";2
"2022-W13";"CH051";"Y80T84";"T";"P";2
